timestamp,src_ip,dest_ip,protocol,bytes,threat_label,message
2025-01-22 23:48:10,192.168.1.146,10.0.0.235,TCP,4489,benign,Normal network activity
2025-01-26 13:11:33,192.168.1.61,10.0.0.233,HTTPS,3333,malicious,Malicious payload detected
2025-01-05 20:02:45,192.168.1.82,10.0.0.70,ICMP,7956,benign,Normal network activity
2025-01-04 21:16:58,192.168.1.39,10.0.0.91,HTTPS,8567,benign,Normal network activity
2025-01-07 04:24:16,192.168.1.158,10.0.0.24,UDP,347,benign,Normal network activity
2025-01-16 21:01:03,192.168.1.12,10.0.0.81,HTTP,954,malicious,Potential phishing attempt
2025-01-28 10:50:29,192.168.1.60,10.0.0.130,HTTPS,8513,benign,Normal network activity
2025-01-04 19:10:11,192.168.1.247,10.0.0.25,HTTP,6396,benign,Normal network activity
2025-01-25 02:56:07,192.168.1.224,10.0.0.66,ICMP,1056,benign,Normal network activity
2025-01-23 04:45:17,192.168.1.245,10.0.0.76,HTTPS,6845,benign,Normal network activity
2025-01-29 11:40:16,192.168.1.134,10.0.0.99,TCP,2603,malicious,Potential phishing attempt
2025-01-04 21:42:37,192.168.1.29,10.0.0.159,HTTPS,5769,benign,Normal network activity
2025-01-04 16:33:48,192.168.1.174,10.0.0.31,HTTPS,395,benign,Normal network activity
2025-01-04 10:06:31,192.168.1.46,10.0.0.168,ICMP,3010,benign,Normal network activity
2025-01-04 10:09:21,192.168.1.157,10.0.0.183,UDP,2700,benign,Normal network activity
2025-01-14 06:57:50,192.168.1.176,10.0.0.127,ICMP,705,benign,Normal network activity
2025-01-15 09:16:49,192.168.1.220,10.0.0.199,HTTPS,7334,benign,Normal network activity
2025-01-16 16:04:36,192.168.1.111,10.0.0.105,ICMP,4364,benign,Normal network activity
2025-01-29 15:24:51,192.168.1.4,10.0.0.126,TCP,3183,benign,Normal network activity
2025-01-13 05:19:56,192.168.1.64,10.0.0.161,TCP,4971,benign,Normal network activity
2025-01-07 18:08:41,192.168.1.120,10.0.0.106,HTTP,167,benign,Normal network activity
2025-01-15 08:19:29,192.168.1.237,10.0.0.33,ICMP,7456,benign,Normal network activity
2025-01-28 23:23:15,192.168.1.69,10.0.0.139,ICMP,7362,benign,Normal network activity
2025-01-15 15:30:33,192.168.1.84,10.0.0.141,HTTP,234,malicious,Suspicious traffic observed
2025-01-21 11:48:04,192.168.1.43,10.0.0.160,HTTPS,6825,benign,Normal network activity
2025-01-01 14:41:00,192.168.1.167,10.0.0.242,HTTP,6029,benign,Normal network activity
2025-01-16 15:33:44,192.168.1.248,10.0.0.229,TCP,9947,benign,Normal network activity
2025-01-10 11:25:41,192.168.1.84,10.0.0.73,UDP,3132,malicious,Malicious payload detected
2025-01-08 06:48:37,192.168.1.177,10.0.0.153,HTTP,1413,benign,Normal network activity
2025-01-22 11:11:45,192.168.1.230,10.0.0.247,HTTPS,6055,benign,Normal network activity
2025-01-11 13:31:06,192.168.1.214,10.0.0.8,ICMP,7074,benign,Normal network activity
2025-01-13 02:14:17,192.168.1.228,10.0.0.186,TCP,6233,benign,Normal network activity
2025-01-28 17:40:29,192.168.1.187,10.0.0.20,UDP,9306,benign,Normal network activity
2025-01-08 04:17:56,192.168.1.101,10.0.0.36,TCP,8594,malicious,Detected possible attack
2025-01-01 15:20:26,192.168.1.202,10.0.0.214,UDP,5531,benign,Normal network activity
2025-01-25 12:25:23,192.168.1.89,10.0.0.211,UDP,984,benign,Normal network activity
2025-01-07 19:58:06,192.168.1.123,10.0.0.182,HTTPS,4376,benign,Normal network activity
2025-01-03 18:26:04,192.168.1.240,10.0.0.151,UDP,7226,benign,Normal network activity
2025-01-29 02:28:05,192.168.1.166,10.0.0.44,HTTP,7961,benign,Normal network activity
2025-01-29 08:44:31,192.168.1.50,10.0.0.193,UDP,5655,benign,Normal network activity
2025-01-26 05:12:29,192.168.1.115,10.0.0.239,TCP,7305,malicious,Detected possible attack
2025-01-18 04:46:36,192.168.1.215,10.0.0.74,UDP,5746,benign,Normal network activity
2025-01-18 11:46:43,192.168.1.162,10.0.0.221,HTTPS,265,benign,Normal network activity
2025-01-17 11:47:36,192.168.1.66,10.0.0.118,HTTP,8927,benign,Normal network activity
2025-01-08 17:50:40,192.168.1.22,10.0.0.164,UDP,4469,malicious,Potential phishing attempt
2025-01-20 08:09:14,192.168.1.197,10.0.0.222,HTTP,9367,malicious,Potential phishing attempt
2025-01-05 00:05:34,192.168.1.238,10.0.0.85,HTTP,3076,malicious,Malicious payload detected
2025-01-21 09:32:37,192.168.1.131,10.0.0.218,ICMP,5341,benign,Normal network activity
2025-01-13 10:17:36,192.168.1.105,10.0.0.138,UDP,1213,benign,Normal network activity
2025-01-28 13:32:42,192.168.1.51,10.0.0.32,UDP,1902,benign,Normal network activity
2025-01-09 01:08:21,192.168.1.199,10.0.0.102,TCP,336,benign,Normal network activity
2025-01-24 08:12:41,192.168.1.43,10.0.0.89,TCP,4101,benign,Normal network activity
2025-01-05 12:57:29,192.168.1.107,10.0.0.177,TCP,7399,benign,Normal network activity
2025-01-09 17:53:04,192.168.1.75,10.0.0.186,UDP,559,benign,Normal network activity
2025-01-25 23:29:35,192.168.1.5,10.0.0.94,HTTPS,7071,malicious,Malicious payload detected
2025-01-26 01:30:27,192.168.1.130,10.0.0.22,ICMP,4335,benign,Normal network activity
2025-01-15 01:25:16,192.168.1.80,10.0.0.155,TCP,4082,benign,Normal network activity
2025-01-30 15:03:04,192.168.1.30,10.0.0.23,HTTPS,5124,benign,Normal network activity
2025-01-28 08:38:29,192.168.1.229,10.0.0.77,ICMP,4820,benign,Normal network activity
2025-01-22 21:27:52,192.168.1.178,10.0.0.193,TCP,1515,benign,Normal network activity
2025-01-25 09:21:54,192.168.1.90,10.0.0.84,HTTPS,5243,benign,Normal network activity
2025-01-23 13:46:02,192.168.1.176,10.0.0.75,ICMP,1463,benign,Normal network activity
2025-01-07 17:13:57,192.168.1.45,10.0.0.21,HTTPS,1463,malicious,Potential phishing attempt
2025-01-10 08:07:15,192.168.1.91,10.0.0.102,UDP,7573,malicious,Suspicious traffic observed
2025-01-08 09:44:52,192.168.1.34,10.0.0.210,ICMP,7205,benign,Normal network activity
2025-01-11 02:51:40,192.168.1.147,10.0.0.244,UDP,7527,malicious,Potential phishing attempt
2025-01-25 00:20:28,192.168.1.237,10.0.0.117,ICMP,7668,benign,Normal network activity
2025-01-01 19:40:13,192.168.1.218,10.0.0.43,ICMP,9035,benign,Normal network activity
2025-01-02 08:22:52,192.168.1.214,10.0.0.36,UDP,9898,benign,Normal network activity
2025-01-13 10:29:33,192.168.1.31,10.0.0.46,TCP,400,benign,Normal network activity
2025-01-06 13:11:09,192.168.1.163,10.0.0.81,HTTP,6753,benign,Normal network activity
2025-01-23 00:06:31,192.168.1.211,10.0.0.94,HTTP,4350,benign,Normal network activity
2025-01-30 11:48:42,192.168.1.96,10.0.0.143,TCP,9310,benign,Normal network activity
2025-01-18 02:31:14,192.168.1.171,10.0.0.76,UDP,9334,malicious,Detected possible attack
2025-01-07 23:36:38,192.168.1.200,10.0.0.33,ICMP,588,benign,Normal network activity
2025-01-18 14:20:22,192.168.1.45,10.0.0.64,HTTP,6416,benign,Normal network activity
2025-01-14 04:19:22,192.168.1.196,10.0.0.175,HTTP,1634,benign,Normal network activity
2025-01-25 15:09:54,192.168.1.231,10.0.0.127,ICMP,9417,benign,Normal network activity
2025-01-05 03:59:15,192.168.1.44,10.0.0.111,UDP,9614,benign,Normal network activity
2025-01-11 00:03:17,192.168.1.3,10.0.0.221,HTTP,2554,benign,Normal network activity
2025-01-07 18:14:53,192.168.1.108,10.0.0.212,ICMP,3182,benign,Normal network activity
2025-01-29 07:14:44,192.168.1.134,10.0.0.86,HTTPS,5121,benign,Normal network activity
2025-01-05 11:38:13,192.168.1.238,10.0.0.197,HTTPS,8854,benign,Normal network activity
2025-01-21 22:50:39,192.168.1.200,10.0.0.83,HTTP,5393,benign,Normal network activity
2025-01-21 09:34:24,192.168.1.87,10.0.0.30,TCP,8232,malicious,Suspicious traffic observed
2025-01-27 01:43:13,192.168.1.108,10.0.0.107,UDP,9018,malicious,Potential phishing attempt
2025-01-11 05:41:15,192.168.1.72,10.0.0.27,ICMP,7657,benign,Normal network activity
2025-01-15 10:32:44,192.168.1.119,10.0.0.56,UDP,3724,malicious,Potential phishing attempt
2025-01-17 02:43:03,192.168.1.144,10.0.0.91,HTTP,4866,benign,Normal network activity
2025-01-02 18:27:30,192.168.1.83,10.0.0.181,UDP,1864,benign,Normal network activity
2025-01-01 02:48:06,192.168.1.62,10.0.0.44,ICMP,5817,benign,Normal network activity
2025-01-09 12:32:17,192.168.1.141,10.0.0.251,HTTP,7310,benign,Normal network activity
2025-01-18 18:55:24,192.168.1.53,10.0.0.127,ICMP,7858,benign,Normal network activity
2025-01-11 17:23:36,192.168.1.167,10.0.0.97,HTTP,9544,benign,Normal network activity
2025-01-18 22:03:23,192.168.1.115,10.0.0.232,HTTPS,8518,benign,Normal network activity
2025-01-30 04:01:15,192.168.1.70,10.0.0.50,HTTP,3849,malicious,Suspicious traffic observed
2025-01-18 10:50:50,192.168.1.12,10.0.0.177,HTTP,5168,benign,Normal network activity
2025-01-29 19:16:51,192.168.1.232,10.0.0.161,UDP,416,benign,Normal network activity
2025-01-08 15:39:00,192.168.1.199,10.0.0.28,ICMP,6907,malicious,Suspicious traffic observed
2025-01-04 18:17:33,192.168.1.29,10.0.0.200,UDP,5895,benign,Normal network activity
2025-01-28 05:13:12,192.168.1.207,10.0.0.168,TCP,8705,benign,Normal network activity
2025-01-11 12:39:04,192.168.1.74,10.0.0.63,ICMP,8486,benign,Normal network activity
2025-01-30 21:40:44,192.168.1.6,10.0.0.44,HTTPS,9820,benign,Normal network activity
2025-01-24 12:42:06,192.168.1.188,10.0.0.138,UDP,6944,malicious,Malicious payload detected
2025-01-10 18:59:29,192.168.1.144,10.0.0.97,TCP,9986,benign,Normal network activity
2025-01-24 03:37:41,192.168.1.111,10.0.0.37,UDP,3647,benign,Normal network activity
2025-01-30 01:50:13,192.168.1.162,10.0.0.222,HTTP,230,malicious,Malicious payload detected
2025-01-23 15:21:18,192.168.1.41,10.0.0.131,HTTPS,8988,malicious,Suspicious traffic observed
2025-01-30 06:16:39,192.168.1.14,10.0.0.156,UDP,66,benign,Normal network activity
2025-01-15 08:34:01,192.168.1.239,10.0.0.51,UDP,8237,benign,Normal network activity
2025-01-07 12:00:16,192.168.1.238,10.0.0.48,UDP,9989,benign,Normal network activity
2025-01-26 12:56:55,192.168.1.214,10.0.0.227,TCP,9140,benign,Normal network activity
2025-01-21 08:18:55,192.168.1.180,10.0.0.222,ICMP,7402,benign,Normal network activity
2025-01-26 07:20:17,192.168.1.2,10.0.0.92,UDP,2144,benign,Normal network activity
2025-01-22 19:03:24,192.168.1.139,10.0.0.249,TCP,9719,benign,Normal network activity
2025-01-19 11:35:27,192.168.1.107,10.0.0.28,HTTPS,7567,benign,Normal network activity
2025-01-03 20:33:14,192.168.1.89,10.0.0.141,ICMP,9291,malicious,Potential phishing attempt
2025-01-30 08:16:02,192.168.1.252,10.0.0.218,TCP,6342,benign,Normal network activity
2025-01-24 11:39:56,192.168.1.74,10.0.0.162,TCP,1548,benign,Normal network activity
2025-01-19 01:23:23,192.168.1.251,10.0.0.44,TCP,4160,malicious,Suspicious traffic observed
2025-01-02 20:32:32,192.168.1.151,10.0.0.185,UDP,3414,benign,Normal network activity
2025-01-06 23:15:12,192.168.1.14,10.0.0.109,HTTPS,9187,benign,Normal network activity
2025-01-03 07:35:07,192.168.1.150,10.0.0.7,HTTPS,8318,malicious,Suspicious traffic observed
2025-01-30 17:00:56,192.168.1.103,10.0.0.95,UDP,2366,benign,Normal network activity
2025-01-06 04:22:25,192.168.1.55,10.0.0.247,TCP,3193,benign,Normal network activity
2025-01-03 21:39:06,192.168.1.57,10.0.0.11,UDP,496,malicious,Malicious payload detected
2025-01-21 08:55:36,192.168.1.166,10.0.0.126,HTTP,8136,benign,Normal network activity
2025-01-12 18:28:17,192.168.1.138,10.0.0.241,TCP,1256,benign,Normal network activity
2025-01-24 16:35:04,192.168.1.116,10.0.0.18,HTTP,1998,benign,Normal network activity
2025-01-13 20:30:17,192.168.1.173,10.0.0.220,UDP,6549,benign,Normal network activity
2025-01-15 06:35:25,192.168.1.157,10.0.0.231,ICMP,1960,benign,Normal network activity
2025-01-07 01:35:07,192.168.1.9,10.0.0.158,ICMP,3598,malicious,Detected possible attack
2025-01-06 22:52:02,192.168.1.147,10.0.0.142,TCP,1630,benign,Normal network activity
2025-01-17 00:21:22,192.168.1.237,10.0.0.116,HTTP,1492,malicious,Potential phishing attempt
2025-01-22 05:20:52,192.168.1.133,10.0.0.46,HTTP,3516,benign,Normal network activity
2025-01-24 23:34:34,192.168.1.45,10.0.0.38,UDP,826,malicious,Suspicious traffic observed
2025-01-27 18:33:28,192.168.1.228,10.0.0.113,HTTPS,9486,benign,Normal network activity
2025-01-23 04:33:06,192.168.1.234,10.0.0.12,TCP,7338,benign,Normal network activity
2025-01-01 06:51:23,192.168.1.243,10.0.0.15,UDP,1306,malicious,Detected possible attack
2025-01-24 21:50:35,192.168.1.221,10.0.0.36,TCP,7345,benign,Normal network activity
2025-01-11 02:30:53,192.168.1.21,10.0.0.212,ICMP,9796,benign,Normal network activity
2025-01-03 20:12:36,192.168.1.192,10.0.0.53,HTTPS,9253,benign,Normal network activity
2025-01-13 18:17:20,192.168.1.96,10.0.0.20,TCP,201,benign,Normal network activity
2025-01-14 10:52:19,192.168.1.250,10.0.0.74,HTTPS,9446,benign,Normal network activity
2025-01-23 20:30:17,192.168.1.151,10.0.0.188,UDP,5316,benign,Normal network activity
2025-01-19 05:04:31,192.168.1.35,10.0.0.20,ICMP,2984,benign,Normal network activity
2025-01-28 12:52:53,192.168.1.254,10.0.0.189,TCP,4598,benign,Normal network activity
2025-01-02 22:07:06,192.168.1.162,10.0.0.212,TCP,9911,benign,Normal network activity
2025-01-05 23:44:04,192.168.1.161,10.0.0.176,TCP,8987,benign,Normal network activity
2025-01-11 13:54:51,192.168.1.20,10.0.0.109,TCP,2016,malicious,Potential phishing attempt
2025-01-14 18:45:13,192.168.1.14,10.0.0.97,TCP,4521,benign,Normal network activity
2025-01-05 22:32:33,192.168.1.19,10.0.0.121,HTTPS,4347,malicious,Potential phishing attempt
2025-01-15 08:22:40,192.168.1.154,10.0.0.228,TCP,3047,malicious,Detected possible attack
2025-01-08 18:31:24,192.168.1.148,10.0.0.97,ICMP,3477,benign,Normal network activity
2025-01-19 15:54:40,192.168.1.240,10.0.0.179,HTTPS,2555,benign,Normal network activity
2025-01-07 22:35:49,192.168.1.106,10.0.0.52,HTTP,5999,benign,Normal network activity
2025-01-20 19:51:10,192.168.1.130,10.0.0.121,HTTPS,8417,benign,Normal network activity
2025-01-26 07:19:33,192.168.1.56,10.0.0.111,ICMP,9237,malicious,Potential phishing attempt
2025-01-29 16:08:52,192.168.1.19,10.0.0.130,TCP,4868,benign,Normal network activity
2025-01-08 06:23:51,192.168.1.28,10.0.0.171,TCP,8056,malicious,Detected possible attack
2025-01-10 04:26:21,192.168.1.27,10.0.0.203,UDP,8835,malicious,Suspicious traffic observed
2025-01-12 05:52:56,192.168.1.194,10.0.0.50,TCP,6793,benign,Normal network activity
2025-01-17 07:03:43,192.168.1.70,10.0.0.162,HTTPS,4519,benign,Normal network activity
2025-01-20 15:39:13,192.168.1.32,10.0.0.113,TCP,7228,benign,Normal network activity
2025-01-21 19:59:09,192.168.1.247,10.0.0.156,UDP,1333,benign,Normal network activity
2025-01-22 16:43:40,192.168.1.161,10.0.0.13,UDP,973,benign,Normal network activity
2025-01-17 15:26:17,192.168.1.236,10.0.0.18,HTTP,2907,benign,Normal network activity
2025-01-23 18:28:53,192.168.1.205,10.0.0.132,ICMP,5512,benign,Normal network activity
2025-01-20 17:02:47,192.168.1.75,10.0.0.207,TCP,2048,benign,Normal network activity
2025-01-10 03:14:16,192.168.1.107,10.0.0.80,HTTP,7208,benign,Normal network activity
2025-01-15 09:22:43,192.168.1.147,10.0.0.117,ICMP,1055,benign,Normal network activity
2025-01-01 06:49:08,192.168.1.184,10.0.0.129,TCP,9583,benign,Normal network activity
2025-01-07 03:44:27,192.168.1.101,10.0.0.145,ICMP,4198,benign,Normal network activity
2025-01-09 23:31:41,192.168.1.13,10.0.0.154,TCP,9861,benign,Normal network activity
2025-01-15 22:06:40,192.168.1.92,10.0.0.90,TCP,3825,benign,Normal network activity
2025-01-10 15:07:14,192.168.1.178,10.0.0.38,HTTP,3891,benign,Normal network activity
2025-01-30 01:07:25,192.168.1.172,10.0.0.148,ICMP,4282,benign,Normal network activity
2025-01-15 07:27:55,192.168.1.111,10.0.0.13,TCP,2153,benign,Normal network activity
2025-01-21 05:59:34,192.168.1.25,10.0.0.130,HTTP,1387,benign,Normal network activity
2025-01-28 20:12:14,192.168.1.91,10.0.0.209,HTTPS,5585,benign,Normal network activity
2025-01-19 14:45:04,192.168.1.233,10.0.0.210,ICMP,1474,malicious,Suspicious traffic observed
2025-01-26 06:35:37,192.168.1.190,10.0.0.189,ICMP,9793,benign,Normal network activity
2025-01-14 13:40:57,192.168.1.63,10.0.0.252,ICMP,6661,benign,Normal network activity
2025-01-22 17:04:45,192.168.1.168,10.0.0.157,TCP,284,benign,Normal network activity
2025-01-15 21:14:58,192.168.1.115,10.0.0.12,ICMP,5186,benign,Normal network activity
2025-01-11 22:09:14,192.168.1.1,10.0.0.60,TCP,9512,malicious,Potential phishing attempt
2025-01-15 06:45:15,192.168.1.189,10.0.0.47,HTTP,8016,benign,Normal network activity
2025-01-28 06:44:54,192.168.1.244,10.0.0.193,ICMP,8928,benign,Normal network activity
2025-01-11 14:46:50,192.168.1.28,10.0.0.190,ICMP,6672,malicious,Potential phishing attempt
2025-01-09 16:07:33,192.168.1.70,10.0.0.124,TCP,8034,benign,Normal network activity
2025-01-10 18:39:21,192.168.1.222,10.0.0.188,TCP,7035,benign,Normal network activity
2025-01-30 22:28:48,192.168.1.56,10.0.0.7,ICMP,9951,benign,Normal network activity
2025-01-17 19:17:23,192.168.1.166,10.0.0.141,UDP,6177,benign,Normal network activity
2025-01-01 17:42:24,192.168.1.254,10.0.0.212,TCP,8968,benign,Normal network activity
2025-01-26 15:37:39,192.168.1.252,10.0.0.173,ICMP,7203,benign,Normal network activity
2025-01-25 14:46:14,192.168.1.231,10.0.0.241,UDP,3096,malicious,Malicious payload detected
2025-01-26 12:31:48,192.168.1.39,10.0.0.106,UDP,172,benign,Normal network activity
2025-01-18 02:44:47,192.168.1.181,10.0.0.200,HTTP,1435,benign,Normal network activity
2025-01-26 16:23:44,192.168.1.161,10.0.0.72,TCP,5620,malicious,Detected possible attack
2025-01-15 14:00:21,192.168.1.134,10.0.0.105,HTTPS,5827,malicious,Malicious payload detected
2025-01-27 22:35:35,192.168.1.65,10.0.0.9,HTTPS,7644,malicious,Detected possible attack
2025-01-20 13:01:32,192.168.1.190,10.0.0.92,HTTPS,929,benign,Normal network activity
2025-01-24 09:01:18,192.168.1.52,10.0.0.40,HTTPS,5087,benign,Normal network activity
2025-01-23 13:14:34,192.168.1.189,10.0.0.148,UDP,8799,malicious,Detected possible attack
2025-01-29 03:39:46,192.168.1.60,10.0.0.148,UDP,8135,benign,Normal network activity
2025-01-03 00:16:39,192.168.1.114,10.0.0.40,HTTPS,4390,benign,Normal network activity
2025-01-29 09:31:06,192.168.1.175,10.0.0.191,TCP,220,malicious,Potential phishing attempt
2025-01-17 23:00:24,192.168.1.228,10.0.0.229,HTTP,5624,benign,Normal network activity
2025-01-01 00:28:56,192.168.1.95,10.0.0.204,HTTP,5735,benign,Normal network activity
2025-01-20 18:22:16,192.168.1.6,10.0.0.159,HTTP,4092,benign,Normal network activity
2025-01-10 23:25:55,192.168.1.51,10.0.0.49,UDP,6563,benign,Normal network activity
2025-01-22 21:28:27,192.168.1.1,10.0.0.234,TCP,1434,benign,Normal network activity
2025-01-12 18:04:58,192.168.1.197,10.0.0.42,TCP,4167,benign,Normal network activity
2025-01-22 05:22:20,192.168.1.239,10.0.0.176,TCP,269,benign,Normal network activity
2025-01-07 01:44:30,192.168.1.239,10.0.0.97,TCP,1998,benign,Normal network activity
2025-01-06 23:42:30,192.168.1.140,10.0.0.241,TCP,9050,benign,Normal network activity
2025-01-14 21:43:35,192.168.1.18,10.0.0.125,UDP,4618,benign,Normal network activity
2025-01-10 05:11:18,192.168.1.202,10.0.0.113,UDP,5206,benign,Normal network activity
2025-01-28 16:09:31,192.168.1.137,10.0.0.141,UDP,4031,benign,Normal network activity
2025-01-19 10:13:51,192.168.1.217,10.0.0.161,ICMP,9615,benign,Normal network activity
2025-01-07 04:06:48,192.168.1.170,10.0.0.62,HTTPS,9273,benign,Normal network activity
2025-01-15 02:54:49,192.168.1.238,10.0.0.205,UDP,3352,benign,Normal network activity
2025-01-06 12:12:02,192.168.1.45,10.0.0.160,HTTP,3493,benign,Normal network activity
2025-01-10 07:38:39,192.168.1.198,10.0.0.34,TCP,4872,benign,Normal network activity
2025-01-22 09:51:39,192.168.1.45,10.0.0.203,ICMP,1370,malicious,Potential phishing attempt
2025-01-11 22:25:31,192.168.1.187,10.0.0.82,HTTP,4232,benign,Normal network activity
2025-01-24 04:32:31,192.168.1.32,10.0.0.168,HTTP,3520,malicious,Malicious payload detected
2025-01-20 02:06:56,192.168.1.232,10.0.0.134,TCP,6524,benign,Normal network activity
2025-01-27 04:51:04,192.168.1.86,10.0.0.183,HTTP,9175,benign,Normal network activity
2025-01-30 07:10:11,192.168.1.30,10.0.0.239,ICMP,8906,benign,Normal network activity
2025-01-21 10:19:34,192.168.1.198,10.0.0.178,TCP,2476,benign,Normal network activity
2025-01-06 13:33:23,192.168.1.204,10.0.0.167,ICMP,9506,benign,Normal network activity
2025-01-03 05:09:35,192.168.1.4,10.0.0.125,TCP,8636,benign,Normal network activity
2025-01-23 12:51:48,192.168.1.14,10.0.0.216,UDP,7360,benign,Normal network activity
2025-01-10 10:04:43,192.168.1.22,10.0.0.64,HTTP,5077,benign,Normal network activity
2025-01-02 02:23:31,192.168.1.225,10.0.0.201,HTTP,1087,malicious,Malicious payload detected
2025-01-16 03:52:52,192.168.1.33,10.0.0.128,HTTP,1760,benign,Normal network activity
2025-01-20 15:56:49,192.168.1.134,10.0.0.91,TCP,4653,benign,Normal network activity
2025-01-27 03:26:26,192.168.1.181,10.0.0.87,UDP,6997,benign,Normal network activity
2025-01-28 13:30:32,192.168.1.59,10.0.0.8,UDP,3054,benign,Normal network activity
2025-01-02 12:58:07,192.168.1.132,10.0.0.124,HTTPS,611,malicious,Malicious payload detected
2025-01-16 23:50:38,192.168.1.182,10.0.0.201,ICMP,3072,malicious,Detected possible attack
2025-01-06 11:11:39,192.168.1.222,10.0.0.182,UDP,8301,benign,Normal network activity
2025-01-20 15:25:06,192.168.1.128,10.0.0.252,HTTPS,6011,benign,Normal network activity
2025-01-18 09:25:40,192.168.1.240,10.0.0.71,HTTP,3417,benign,Normal network activity
2025-01-11 14:30:04,192.168.1.55,10.0.0.100,HTTPS,8425,benign,Normal network activity
2025-01-26 14:22:13,192.168.1.7,10.0.0.183,HTTPS,730,benign,Normal network activity
2025-01-02 21:35:03,192.168.1.170,10.0.0.232,HTTPS,114,malicious,Suspicious traffic observed
2025-01-15 08:29:32,192.168.1.182,10.0.0.245,HTTPS,7545,benign,Normal network activity
2025-01-09 15:40:55,192.168.1.45,10.0.0.182,HTTPS,9393,malicious,Malicious payload detected
2025-01-04 05:26:00,192.168.1.153,10.0.0.240,HTTP,9025,benign,Normal network activity
2025-01-07 06:35:13,192.168.1.33,10.0.0.172,HTTPS,3411,benign,Normal network activity
2025-01-23 02:11:12,192.168.1.181,10.0.0.66,TCP,7997,benign,Normal network activity
2025-01-19 22:48:18,192.168.1.19,10.0.0.96,TCP,5137,malicious,Malicious payload detected
2025-01-23 12:35:45,192.168.1.214,10.0.0.156,HTTPS,2835,benign,Normal network activity
2025-01-20 23:14:33,192.168.1.166,10.0.0.75,HTTPS,8780,benign,Normal network activity
2025-01-13 14:56:24,192.168.1.17,10.0.0.49,HTTPS,4167,benign,Normal network activity
2025-01-24 10:09:21,192.168.1.226,10.0.0.24,ICMP,5027,malicious,Malicious payload detected
2025-01-30 06:53:03,192.168.1.133,10.0.0.173,HTTPS,875,benign,Normal network activity
2025-01-08 10:13:47,192.168.1.82,10.0.0.16,TCP,2741,benign,Normal network activity
2025-01-06 01:30:05,192.168.1.233,10.0.0.203,UDP,8734,benign,Normal network activity
2025-01-03 11:59:02,192.168.1.132,10.0.0.220,UDP,3440,benign,Normal network activity
2025-01-02 05:25:37,192.168.1.156,10.0.0.170,HTTPS,2120,benign,Normal network activity
2025-01-15 05:47:26,192.168.1.114,10.0.0.4,TCP,5019,benign,Normal network activity
2025-01-12 12:16:40,192.168.1.151,10.0.0.185,ICMP,7579,benign,Normal network activity
2025-01-23 17:28:37,192.168.1.152,10.0.0.38,TCP,857,benign,Normal network activity
2025-01-03 18:15:24,192.168.1.30,10.0.0.63,TCP,2501,benign,Normal network activity
2025-01-30 09:11:40,192.168.1.41,10.0.0.246,HTTPS,2572,benign,Normal network activity
2025-01-17 09:27:16,192.168.1.47,10.0.0.2,HTTP,5186,benign,Normal network activity
2025-01-27 07:25:58,192.168.1.173,10.0.0.206,HTTPS,108,benign,Normal network activity
2025-01-18 12:29:52,192.168.1.174,10.0.0.243,HTTPS,1656,benign,Normal network activity
2025-01-02 22:55:19,192.168.1.88,10.0.0.69,HTTP,3867,benign,Normal network activity
2025-01-28 03:31:02,192.168.1.249,10.0.0.72,TCP,7246,benign,Normal network activity
2025-01-24 15:39:45,192.168.1.73,10.0.0.115,HTTPS,7101,benign,Normal network activity
2025-01-20 06:56:41,192.168.1.48,10.0.0.133,HTTPS,1237,benign,Normal network activity
2025-01-02 01:20:18,192.168.1.118,10.0.0.244,HTTP,4973,benign,Normal network activity
2025-01-09 13:10:32,192.168.1.61,10.0.0.114,ICMP,1430,benign,Normal network activity
2025-01-28 20:46:16,192.168.1.182,10.0.0.171,ICMP,1148,benign,Normal network activity
2025-01-14 03:17:36,192.168.1.142,10.0.0.228,HTTP,493,benign,Normal network activity
2025-01-15 23:28:15,192.168.1.179,10.0.0.231,HTTPS,88,benign,Normal network activity
2025-01-03 08:38:35,192.168.1.228,10.0.0.174,HTTP,7843,malicious,Malicious payload detected
2025-01-30 00:06:45,192.168.1.75,10.0.0.133,HTTP,7816,benign,Normal network activity
2025-01-28 11:25:19,192.168.1.153,10.0.0.110,TCP,1571,benign,Normal network activity
2025-01-28 21:44:46,192.168.1.141,10.0.0.225,HTTPS,4039,benign,Normal network activity
2025-01-25 09:16:33,192.168.1.223,10.0.0.242,UDP,1447,benign,Normal network activity
2025-01-10 22:20:59,192.168.1.187,10.0.0.241,HTTP,9078,benign,Normal network activity
2025-01-26 09:18:24,192.168.1.22,10.0.0.236,TCP,7430,benign,Normal network activity
2025-01-24 09:51:55,192.168.1.243,10.0.0.196,HTTPS,5862,benign,Normal network activity
2025-01-19 23:34:00,192.168.1.12,10.0.0.13,UDP,1811,benign,Normal network activity
2025-01-08 04:39:48,192.168.1.179,10.0.0.156,ICMP,2406,benign,Normal network activity
2025-01-19 08:00:03,192.168.1.136,10.0.0.108,UDP,7376,benign,Normal network activity
2025-01-23 19:37:10,192.168.1.199,10.0.0.180,HTTP,8658,benign,Normal network activity
2025-01-29 18:28:06,192.168.1.35,10.0.0.58,TCP,1685,malicious,Suspicious traffic observed
2025-01-04 13:20:19,192.168.1.191,10.0.0.97,ICMP,6607,benign,Normal network activity
2025-01-26 00:42:41,192.168.1.149,10.0.0.162,UDP,290,benign,Normal network activity
